cnpj,razao_social,nome_fantasia,uf,municipio,cep,data_abertura,situacao
19239753000182,,,,,,,
27548623000150,,,,,,,
11476221000157,,,,,,,
09192278000182,,,,,,,
15377618000142,,,,,,,
24983106000110,,,,,,,
05561683000170,,,,,,,
28248645000167,,,,,,,
10999801000166,,,,,,,
15681454000142,,,,,,,
07999867000141,,,,,,,
23256285000202,,,,,,,
04097176000164,,,,,,,
04027235000390,,,,,,,
84638808000199,,,,,,,
00982933000121,,,,,,,
15648838000163,,,,,,,
21610040000125,,,,,,,
17871109000105,,,,,,,
15338258000170,,,,,,,
10861354000184,,,,,,,
13273243000145,,,,,,,
05451785000132,,,,,,,
04409600000169,,,,,,,
11325712000105,,,,,,,
00367516000179,,,,,,,
26551606000109,,,,,,,
11892086000120,,,,,,,
10513592000107,,,,,,,
11910285000114,,,,,,,
04337232000190,,,,,,,
19490844000196,,,,,,,
09425942000196,,,,,,,
00577036000132,,,,,,,
01866807000174,,,,,,,
04290293000140,,,,,,,
34758797000102,,,,,,,
04286811000151,,,,,,,
08584814000122,,,,,,,
08707926000123,,,,,,,
05131770000197,,,,,,,
13706045000128,,,,,,,
09632228000179,,,,,,,
19114338220,,,,,,,
01597674000188,,,,,,,
07549414000202,,,,,,,
22861090000148,,,,,,,
05376934001622,,,,,,,
05921606002127,,,,,,,
07001886220,,,,,,,
01436330000197,,,,,,,
05632849000100,,,,,,,
07932841000186,,,,,,,
03127256000152,,,,,,,
09967852015663,,,,,,,
20464187000191,,,,,,,
27987886000165,,,,,,,
02223966004453,,,,,,,
89271464000146,,,,,,,
21246735000170,,,,,,,
14720258000177,,,,,,,
90011305000868,,,,,,,
89393243000221,,,,,,,
94539434000108,,,,,,,
02888685000180,,,,,,,
21613956000139,,,,,,,
09261304000187,,,,,,,
07160826000167,,,,,,,
92178227000140,,,,,,,
04340316000183,,,,,,,
95425369001043,,,,,,,
93489243003131,,,,,,,
17188733000102,,,,,,,
97078463006068,,,,,,,
19139482000193,,,,,,,
02315978000178,,,,,,,
20141959000235,,,,,,,
91191502000100,,,,,,,
13850968000159,,,,,,,
02214814000154,,,,,,,
90037979000165,,,,,,,
10273500000150,,,,,,,
08824904000224,,,,,,,
02572831000163,,,,,,,
93777456000143,,,,,,,
17695813000570,,,,,,,
90551565000150,,,,,,,
25167565000199,,,,,,,
24043868000137,,,,,,,
92775295000277,,,,,,,
15115979000110,,,,,,,
04606537000150,,,,,,,
92038496000100,,,,,,,
23129776000101,,,,,,,
17556142000132,,,,,,,
19453756000114,,,,,,,
09492282000247,,,,,,,
88954904000105,,,,,,,
89004964000111,,,,,,,
90059114000108,,,,,,,
88690888000182,,,,,,,
87768487000135,,,,,,,
87579298000114,,,,,,,
92110469000100,,,,,,,
89895510000188,,,,,,,
02455205000197,,,,,,,
02778649000163,,,,,,,
14482100000106,,,,,,,
04566067000149,,,,,,,
07180452000575,,,,,,,
90354325000165,,,,,,,
26341442000195,,,,,,,
15545185000197,,,,,,,
04715175000136,,,,,,,
37068830000160,,,,,,,
09444083000182,,,,,,,
23029410000160,,,,,,,
22051757000147,,,,,,,
18782364000136,,,,,,,
19879976000104,,,,,,,
90943762000114,,,,,,,
05841389000111,,,,,,,
12219613000101,,,,,,,
06300041000260,,,,,,,
01236456000118,,,,,,,
14047923000103,,,,,,,
11950487002303,,,,,,,
22434669000205,,,,,,,
12107274000163,,,,,,,
06069933000111,,,,,,,
06159514000170,,,,,,,
89248397000149,,,,,,,
09326429000148,,,,,,,
01957427000145,,,,,,,
28448704000140,,,,,,,
04669955000197,,,,,,,
06152189000114,,,,,,,
13977237000179,,,,,,,
02067043000110,,,,,,,
88976329000133,,,,,,,
12048941000184,,,,,,,
05458154000145,,,,,,,
10401381000174,,,,,,,
11124688000138,,,,,,,
94770377000173,,,,,,,
93825131000199,,,,,,,
18021140000101,,,,,,,
86862208000135,,,,,,,
05047690000239,,,,,,,
38732285000128,,,,,,,
12609733000107,,,,,,,
22820164000106,,,,,,,
05548055000154,,,,,,,
16626814000257,,,,,,,
21027537001006,,,,,,,
04910371000161,,,,,,,
10218152000119,,,,,,,
10529199000101,,,,,,,
04389501000162,,,,,,,
21843968000150,,,,,,,
22904706000110,,,,,,,
02266623000136,,,,,,,
47427653005427,,,,,,,
01248114000118,,,,,,,
08853572000125,,,,,,,
17642679000115,,,,,,,
05120495000106,,,,,,,
17006537000838,,,,,,,
17006537000919,,,,,,,
01899419000190,,,,,,,
17011467000130,,,,,,,
03658823000105,,,,,,,
25416090000127,,,,,,,
20752820000147,,,,,,,
23958283000184,,,,,,,
93209765045137,,,,,,,
65165128000150,,,,,,,
07152492000180,,,,,,,
21191504000106,,,,,,,
05569646000108,,,,,,,
00825342929,,,,,,,
21634453000140,,,,,,,
05568826000175,,,,,,,
78972585000107,,,,,,,
01383108900,,,,,,,
66985820859,,,,,,,
33014556025342,,,,,,,
18821218000172,,,,,,,
04286314000153,,,,,,,
17462895000189,,,,,,,
01958185000104,,,,,,,
03812433000130,,,,,,,
05125813000121,,,,,,,
13588175000103,,,,,,,
10956313000171,,,,,,,
86851425000120,,,,,,,
08002928000117,,,,,,,
05658350000163,,,,,,,
19440667000133,,,,,,,
09577621000107,,,,,,,
75245464000167,,,,,,,
78766763000135,,,,,,,
06789032000102,,,,,,,
10545516000175,,,,,,,
14979853000121,,,,,,,
09200033000150,,,,,,,
04500169000161,,,,,,,
25117305000109,,,,,,,
10672529000105,,,,,,,
17513387000182,,,,,,,
06375822000133,,,,,,,
75572875000167,,,,,,,
80184666000186,,,,,,,
17149627000101,,,,,,,
09262475000120,,,,,,,
09557716000169,,,,,,,
80925415000105,,,,,,,
20569936000145,,,,,,,
09967852008969,,,,,,,
02094853969,,,,,,,
00963649981,,,,,,,
03784802000128,,,,,,,
02877988791,,,,,,,
02802004000119,,,,,,,
03259263000108,,,,,,,
21543344000117,,,,,,,
04521796000189,,,,,,,
07134002000112,,,,,,,
42234286000110,,,,,,,
05657829000185,,,,,,,
33203936000179,,,,,,,
27909654000199,,,,,,,
08081191000175,,,,,,,
33683921000155,,,,,,,
33331919000117,,,,,,,
03438999000143,,,,,,,
05405414000114,,,,,,,
12947093000145,,,,,,,
08070650000115,,,,,,,
09720362000121,,,,,,,
10287923000120,,,,,,,
40234072000118,,,,,,,
33017633000161,,,,,,,
22599495000150,,,,,,,
33128026000179,,,,,,,
38049342000179,,,,,,,
15286927000107,,,,,,,
14512143000197,,,,,,,
01021663000155,,,,,,,
04611819000146,,,,,,,
19324070000123,,,,,,,
24536700000163,,,,,,,
33374414000130,,,,,,,
13357212000172,,,,,,,
23381414000103,,,,,,,
16983449000157,,,,,,,
03413708000162,,,,,,,
29973922000167,,,,,,,
27644256000198,,,,,,,
11596900000160,,,,,,,
27109255000143,,,,,,,
28213445000179,,,,,,,
13485604000117,,,,,,,
12262251000123,,,,,,,
09967852017364,,,,,,,
10142779001105,,,,,,,
07042246000175,,,,,,,
10988014000623,,,,,,,
15087545000154,,,,,,,
17860860000106,,,,,,,
10976424000140,,,,,,,
10976424000220,,,,,,,
34767640000143,,,,,,,
13722239000117,,,,,,,
01045721000180,,,,,,,
08293360000130,,,,,,,
02393780000293,,,,,,,
00820119000100,,,,,,,
19199853000122,,,,,,,
10490228000160,,,,,,,
01249146000138,,,,,,,
03763006000109,,,,,,,
15227607000186,,,,,,,
45543915059828,,,,,,,
03915997000360,,,,,,,
09107685000144,,,,,,,
26372055000116,,,,,,,
00590065000134,,,,,,,
05537429000217,,,,,,,
10856884000134,,,,,,,
21147373000160,,,,,,,
05760417000176,,,,,,,
27159988000192,,,,,,,
23698906000127,,,,,,,
28791928000150,,,,,,,
04022170000128,,,,,,,
18748055000140,,,,,,,
07054577000125,,,,,,,
22414107000119,,,,,,,
84555325000120,,,,,,,
23588281000140,,,,,,,
22969490000171,,,,,,,
26320603000164,,,,,,,
03302589000170,,,,,,,
15193200000185,,,,,,,
07819780000145,,,,,,,
13183304000183,,,,,,,
19978321000193,,,,,,,
05897392000157,,,,,,,
28645439000190,,,,,,,
04027235000128,,,,,,,
12406430000197,,,,,,,
35571868000126,,,,,,,
22869917000160,,,,,,,
79877044404,,,,,,,
08080347000101,,,,,,,
02257286000110,,,,,,,
14779388000185,,,,,,,
05326045000174,,,,,,,
07177451000148,,,,,,,
10254592000121,,,,,,,
15728203000257,,,,,,,
09355546000997,,,,,,,
09225665000178,,,,,,,
18392453000176,,,,,,,
26897706000191,,,,,,,
14547859000120,,,,,,,
25199976000166,,,,,,,
07844961000121,,,,,,,
02954973000195,,,,,,,
41219429000151,,,,,,,
11506044000104,,,,,,,
70098470000891,,,,,,,
25215800000150,,,,,,,
13619665000120,,,,,,,
03607961000157,,,,,,,
40423544400014,,,,,,,
05423963015143,,,,,,,
08254606000165,,,,,,,
01443988000126,,,,,,,
14454246000148,,,,,,,
42767301000195,,,,,,,
00258170000170,,,,,,,
15332534000192,,,,,,,
17158627000178,,,,,,,
24574923000115,,,,,,,
23291272000193,,,,,,,
26789648000182,,,,,,,
11449388000129,,,,,,,
04892085000110,,,,,,,
17261661006376,,,,,,,
62612049000152,,,,,,,
37169877000110,,,,,,,
06886434000117,,,,,,,
03890137000157,,,,,,,
51885242000140,,,,,,,
01669892000180,,,,,,,
05749331000142,,,,,,,
07846544000118,,,,,,,
56133473000111,,,,,,,
15323057000107,,,,,,,
01272374000129,,,,,,,
00599333000189,,,,,,,
02841536000165,,,,,,,
55494710000107,,,,,,,
16581582000187,,,,,,,
23953749000159,,,,,,,
48300180000153,,,,,,,
05634562000100,,,,,,,
43255777000290,,,,,,,
04496759000168,,,,,,,
46654372000132,,,,,,,
65645079000153,,,,,,,
07077221000107,,,,,,,
59236133000104,,,,,,,
28518070000155,,,,,,,
02113712000142,,,,,,,
21376051000192,,,,,,,
08665023000127,,,,,,,
53466298000196,,,,,,,
10724530000136,,,,,,,
52512365000107,,,,,,,
10329763000134,,,,,,,
07044807000175,,,,,,,
01678539000167,,,,,,,
02332274901,,,,,,,
04912543000136,,,,,,,
17627275000152,,,,,,,
76123397000170,,,,,,,
26023170000185,,,,,,,
00783707000111,,,,,,,
05075496000186,,,,,,,
17773701000166,,,,,,,
09377800000109,,,,,,,
14525088000170,,,,,,,
02131692000132,,,,,,,
08585228000100,,,,,,,
81455677000116,,,,,,,
10197703000105,,,,,,,
05633242000136,,,,,,,
75570531000119,,,,,,,
22536060000166,,,,,,,
13958706000102,,,,,,,
02050005000154,,,,,,,
13049189000159,,,,,,,
09109567000922,,,,,,,
02363284000106,,,,,,,
33074865000151,,,,,,,
36954381772,,,,,,,
10483100000170,,,,,,,
33672577000107,,,,,,,
33748807000166,,,,,,,
02409350000131,,,,,,,
33455908000149,,,,,,,
05022562000150,,,,,,,
01985828000109,,,,,,,
11398725000104,,,,,,,
32403834000134,,,,,,,
12371908000190,,,,,,,
17823690000181,,,,,,,
32198483000177,,,,,,,
28502714000117,,,,,,,
08759955000139,,,,,,,
34028316495323,,,,,,,
00086698000100,,,,,,,
34028316065230,,,,,,,
28666782000111,,,,,,,
28795284000179,,,,,,,
33664343000100,,,,,,,
29663762000150,,,,,,,
00339501000105,,,,,,,
14336558000157,,,,,,,
02487222000106,,,,,,,
28812089000100,,,,,,,
09967852012486,,,,,,,
72039670000122,,,,,,,
02598559000190,,,,,,,
16762987000111,,,,,,,
47508411013134,,,,,,,
61780615000415,,,,,,,
02375915887,,,,,,,
78126950000154,,,,,,,
19896999872,,,,,,,
43145903000173,,,,,,,
17154933000136,,,,,,,
61161246000130,,,,,,,
11948180000154,,,,,,,
23623158000113,,,,,,,
58684846000178,,,,,,,
28769666000128,,,,,,,
23346121000195,,,,,,,
08724026000194,,,,,,,
03791971000276,,,,,,,
04790730000194,,,,,,,
15486691000152,,,,,,,
16670085001399,,,,,,,
42140988000134,,,,,,,
31555063000138,,,,,,,
15871045000109,,,,,,,
08913224000104,,,,,,,
43283811014703,,,,,,,
08415307000165,,,,,,,
02756334000115,,,,,,,
08454186000160,,,,,,,
03521199000191,,,,,,,
08394192000170,,,,,,,
16383734000137,,,,,,,
04234598000134,,,,,,,
12770175000167,,,,,,,
20054850000180,,,,,,,
05382924000113,,,,,,,
27544827000112,,,,,,,
20586452000104,,,,,,,
17251160000106,,,,,,,
22609995000125,,,,,,,
10576003000121,,,,,,,
30530497000110,,,,,,,
26571464000141,,,,,,,
13728030000160,,,,,,,
25238954000168,,,,,,,
11127993000183,,,,,,,
23773858000194,,,,,,,
12369628000148,,,,,,,
13727521000197,,,,,,,
21589678000121,,,,,,,
04157245000188,,,,,,,
06148592000170,,,,,,,
03054328000189,,,,,,,
10275558000133,,,,,,,
19361329000106,,,,,,,
12485989000150,,,,,,,
27197888018017,,,,,,,
12587252000148,,,,,,,
26670187000124,,,,,,,
15159367000120,,,,,,,
18103107000120,,,,,,,
24597210000177,,,,,,,
07558675000108,,,,,,,
04678655000174,,,,,,,
07633835000209,,,,,,,
21572829000210,,,,,,,
21572829000139,,,,,,,
14166783000354,,,,,,,
10573872000100,,,,,,,
25529018000106,,,,,,,
19998660000131,,,,,,,
17261661009987,,,,,,,
08791060000181,,,,,,,
13564861000144,,,,,,,
27594829000116,,,,,,,
09060964000876,,,,,,,
11033940000101,,,,,,,
11357651000150,,,,,,,
22686344000210,,,,,,,
06054468000226,,,,,,,
60457025000140,,,,,,,
72590656000112,,,,,,,
18632491000159,,,,,,,
26627897000171,,,,,,,
03499306000475,,,,,,,
05809830000188,,,,,,,
28676502000156,,,,,,,
13795716000174,,,,,,,
61586632000173,,,,,,,
11876324000104,,,,,,,
19393830000154,,,,,,,
47084082000325,,,,,,,
10452941000110,,,,,,,
09967852010866,,,,,,,
02441958000143,,,,,,,
16896576000119,,,,,,,
34735496300,,,,,,,
11961940841,,,,,,,
27738492805,,,,,,,
75840928887,,,,,,,
41550112000101,,,,,,,
01945637000890,,,,,,,
17816363000100,,,,,,,
13902258000125,,,,,,,
12305277000101,,,,,,,
09117448000164,,,,,,,
07743436000110,,,,,,,
06169988000101,,,,,,,
21612775000198,,,,,,,
03634671000100,,,,,,,
73449308000192,,,,,,,
25712977000162,,,,,,,
24823288000162,,,,,,,
01946505374,,,,,,,
39130363349,,,,,,,
07014764000428,,,,,,,
05024942000204,,,,,,,
05024942000123,,,,,,,
24475778000115,,,,,,,
10634083000124,,,,,,,
09027878000195,,,,,,,
02696818000469,,,,,,,
08509229000168,,,,,,,
63299523000109,,,,,,,
63297287000264,,,,,,,
10432497000170,,,,,,,
10659422000127,,,,,,,
10865016000110,,,,,,,
21351871000120,,,,,,,
00114281000103,,,,,,,
07513336002817,,,,,,,
25003245000101,,,,,,,
02924249000119,,,,,,,
00905760000571,,,,,,,
15439061000127,,,,,,,
04815062000102,,,,,,,
02532141000504,,,,,,,
04418390000175,,,,,,,
11176367000187,,,,,,,
09012641000130,,,,,,,
01122407000154,,,,,,,
05640788000114,,,,,,,
20602137000123,,,,,,,
25069261000199,,,,,,,
07396323000195,,,,,,,
01698489000180,,,,,,,
12102346000180,,,,,,,
02566511000109,,,,,,,
04016141000153,,,,,,,
22725996000135,,,,,,,
37836715000199,,,,,,,
16000572000704,,,,,,,
12031541000166,,,,,,,
02683485000190,,,,,,,
08704435000129,,,,,,,
05434870000192,,,,,,,
11325194000111,,,,,,,
07441011000237,,,,,,,
07517547000108,,,,,,,
01126242000199,,,,,,,
14210401000180,,,,,,,
11308928000154,,,,,,,
06062742000390,,,,,,,
01212984000137,,,,,,,
03847506000129,,,,,,,
01595271000108,,,,,,,
04631949000140,,,,,,,
14949588000139,,,,,,,
17991291000120,,,,,,,
02828851000314,,,,,,,
16000572000453,,,,,,,
01075765000153,,,,,,,
15416329000105,,,,,,,
02816376000102,,,,,,,
18788168000179,,,,,,,
02382067000163,,,,,,,
08201914000122,,,,,,,
01592108000183,,,,,,,
03219650000110,,,,,,,
02103836000147,,,,,,,
04805601000122,,,,,,,
08837631000171,,,,,,,
22348435000164,,,,,,,
04085470000156,,,,,,,
11140740000140,,,,,,,
04540173000153,,,,,,,
10829312000247,,,,,,,
00981369000122,,,,,,,
10374518000149,,,,,,,
05049268000301,,,,,,,
11596624000130,,,,,,,
04805601000203,,,,,,,
11186543000161,,,,,,,
28344021000143,,,,,,,
23863083000148,,,,,,,
10663017000182,,,,,,,
12190625000142,,,,,,,
22426401000140,,,,,,,
19384550000180,,,,,,,
09355692000165,,,,,,,
19852663000162,,,,,,,
10573573000168,,,,,,,
18946647000176,,,,,,,
18257129000145,,,,,,,
16417658000133,,,,,,,
14776057000353,,,,,,,
35153949000106,,,,,,,
22233102000190,,,,,,,
13461341000106,,,,,,,
18679832000141,,,,,,,
09082094000160,,,,,,,
26666582000133,,,,,,,
05581120000143,,,,,,,
22415969000166,,,,,,,
27702191000190,,,,,,,
11238358000173,,,,,,,
23285665000194,,,,,,,
20247266000140,,,,,,,
20816994000126,,,,,,,
08325016000186,,,,,,,
04024831000154,,,,,,,
01105560000173,,,,,,,
00827430000181,,,,,,,
17295555000100,,,,,,,
08515891000120,,,,,,,
06276203000434,,,,,,,
09127525000167,,,,,,,
35140045000146,,,,,,,
21733476000101,,,,,,,
11565266000106,,,,,,,
20540244000174,,,,,,,
21442613000159,,,,,,,
24919350000114,,,,,,,
04626774000183,,,,,,,
14283222000173,,,,,,,
02558761000199,,,,,,,
63516330000154,,,,,,,
73965881000159,,,,,,,
13482654000140,,,,,,,
47207287000199,,,,,,,
09480132000132,,,,,,,
11111756000124,,,,,,,
43283811007910,,,,,,,
46392130000380,,,,,,,
58328758000133,,,,,,,
43299650000192,,,,,,,
20371478000135,,,,,,,
47704507000190,,,,,,,
43130616000190,,,,,,,
64782717000115,,,,,,,
03391040000108,,,,,,,
61167722000120,,,,,,,
20430719000170,,,,,,,
54450705000130,,,,,,,
12441009000117,,,,,,,
12529428000105,,,,,,,
07664640000145,,,,,,,
10973411000117,,,,,,,
04092536000135,,,,,,,
50307933000102,,,,,,,
52872777000140,,,,,,,
02718474000107,,,,,,,
09252556000140,,,,,,,
47535687000123,,,,,,,
11055823000130,,,,,,,
10176364000180,,,,,,,
03055717000129,,,,,,,
18615040000103,,,,,,,
10224599000109,,,,,,,
51383966000196,,,,,,,
61842415000105,,,,,,,
13239440000148,,,,,,,
74552068002325,,,,,,,
21356135000164,,,,,,,
03300974004923,,,,,,,
08402977000147,,,,,,,
61850780000153,,,,,,,
07806996000176,,,,,,,
13232868000169,,,,,,,
08910976000103,,,,,,,
59610329000117,,,,,,,
45408739000175,,,,,,,
07807726000180,,,,,,,
08766979000115,,,,,,,
23085647000169,,,,,,,
10262600000181,,,,,,,
61166906000175,,,,,,,
49508757000180,,,,,,,
60616521000108,,,,,,,
10309828000180,,,,,,,
25162169000179,,,,,,,
07834638000177,,,,,,,
47489026000109,,,,,,,
74465402000106,,,,,,,
61012704000179,,,,,,,
09060964010839,,,,,,,
09060964010324,,,,,,,
09060964011568,,,,,,,
53296299000130,,,,,,,
03394358000134,,,,,,,
74564865000117,,,,,,,
12541440000135,,,,,,,
51150837000158,,,,,,,
13370326000152,,,,,,,
27269354000192,,,,,,,
09385347000174,,,,,,,
13038869000177,,,,,,,
22509592000104,,,,,,,
05133930000137,,,,,,,
69001857000122,,,,,,,
62498365000145,,,,,,,
03228332000116,,,,,,,
02419765001087,,,,,,,
16670085018526,,,,,,,
16670085022396,,,,,,,
18533324000150,,,,,,,
60537263038643,,,,,,,
60537263103569,,,,,,,
07314004000355,,,,,,,
65088551000870,,,,,,,
02155309000186,,,,,,,
05659542000437,,,,,,,
23329466000211,,,,,,,
46381521002776,,,,,,,
46381521006925,,,,,,,
12805053000169,,,,,,,
06350950000475,,,,,,,
01004442000330,,,,,,,
13264449000109,,,,,,,
22986557000186,,,,,,,
24270190000125,,,,,,,
09100323000121,,,,,,,
08984529000107,,,,,,,
52636412008605,,,,,,,
62002886000160,,,,,,,
64805187000345,,,,,,,
08495388000150,,,,,,,
23378298000173,,,,,,,
00976308000177,,,,,,,
37222544000108,,,,,,,
10483423000163,,,,,,,
17765893000169,,,,,,,
12237779000142,,,,,,,
11479014000156,,,,,,,
03244068000104,,,,,,,
73515793000155,,,,,,,
00724773000110,,,,,,,
70390497000187,,,,,,,
09315090000184,,,,,,,
05970030000144,,,,,,,
05501732000189,,,,,,,
60507100000130,,,,,,,
43283811013995,,,,,,,
51558674000147,,,,,,,
09640162000169,,,,,,,
18291905000123,,,,,,,
09469029000191,,,,,,,
07990097000176,,,,,,,
50087022000532,,,,,,,
34028316718055,,,,,,,
68279561000105,,,,,,,
37985256000105,,,,,,,
14742459000175,,,,,,,
09967852012052,,,,,,,
09556046000166,,,,,,,
30148233000105,,,,,,,
09046984000116,,,,,,,
64371824820,,,,,,,
08388387000107,,,,,,,
20703093000128,,,,,,,
13724872000144,,,,,,,
18507719000189,,,,,,,
07713424000142,,,,,,,
13815184000190,,,,,,,
24478556000156,,,,,,,
14106069000109,,,,,,,
07037632000179,,,,,,,
03244699000980,,,,,,,
08574321000101,,,,,,,
20704176000131,,,,,,,
11429850000126,,,,,,,
01052390000106,,,,,,,
06300100000110,,,,,,,
17933418000154,,,,,,,
04791860000141,,,,,,,
04996242000138,,,,,,,
23940240000171,,,,,,,
71171003000136,,,,,,,
17237017000160,,,,,,,
25834847001689,,,,,,,
04706807000103,,,,,,,
09043438000121,,,,,,,
03903162000128,,,,,,,
24616773000165,,,,,,,
07367426000127,,,,,,,
02583062000107,,,,,,,
07674934000158,,,,,,,
18194813000125,,,,,,,
17533688000178,,,,,,,
71378061000135,,,,,,,
21940135000107,,,,,,,
21752738000266,,,,,,,
04587615000117,,,,,,,
66323734000110,,,,,,,
20286654000130,,,,,,,
00384588000124,,,,,,,
01321096000152,,,,,,,
01882795000171,,,,,,,
14168799000134,,,,,,,
25878539000179,,,,,,,
17764440000118,,,,,,,
03049823000108,,,,,,,
42921429000161,,,,,,,
01333257000128,,,,,,,
18052472000153,,,,,,,
05063348000141,,,,,,,
19540921000337,,,,,,,
03635544000118,,,,,,,
04536309000151,,,,,,,
27116150000111,,,,,,,
19970024000100,,,,,,,
04837781000124,,,,,,,
18147442000120,,,,,,,
12468151000158,,,,,,,
12403984000130,,,,,,,
09186571000137,,,,,,,
03722325000176,,,,,,,
25619529000119,,,,,,,
27024816000101,,,,,,,
00654995000376,,,,,,,
07755603000142,,,,,,,
03643856001579,,,,,,,
27391243000154,,,,,,,
04012102000188,,,,,,,
47383194691,,,,,,,
17183484000154,,,,,,,
14758086000120,,,,,,,
04657256000127,,,,,,,
13283450000180,,,,,,,
00300662000187,,,,,,,
10654102000184,,,,,,,
02799558000104,,,,,,,
04953263000176,,,,,,,
14938937000117,,,,,,,
07008335000103,,,,,,,
21484581000154,,,,,,,
18010801000101,,,,,,,
86382116000239,,,,,,,
10769547000100,,,,,,,
05585305000126,,,,,,,
03589581000137,,,,,,,
17854951000120,,,,,,,
16549503000150,,,,,,,
10462839000103,,,,,,,
16525008000101,,,,,,,
16781155000142,,,,,,,
17213299000165,,,,,,,
04014156000182,,,,,,,
21874834000104,,,,,,,
12977778000134,,,,,,,
02302811000415,,,,,,,
02302811001063,,,,,,,
00805618000129,,,,,,,
03708251000113,,,,,,,
42996314000136,,,,,,,
10402960000131,,,,,,,
11416796000184,,,,,,,
12941364000155,,,,,,,
26351098000115,,,,,,,
03837033368,,,,,,,
07860770000153,,,,,,,
05007391000190,,,,,,,
16436444000104,,,,,,,
05051769000233,,,,,,,
07953589000191,,,,,,,
05508787000110,,,,,,,
06656656000909,,,,,,,
12355525000129,,,,,,,
00306597007703,,,,,,,
00136196000146,,,,,,,
21228180000133,,,,,,,
05812320000160,,,,,,,
06664585000120,,,,,,,
06664585000635,,,,,,,
10375782000369,,,,,,,
14247526000185,,,,,,,
06656656001387,,,,,,,
04787075000387,,,,,,,
02384264000383,,,,,,,
08986525000150,,,,,,,
03432208000178,,,,,,,
12544592000191,,,,,,,
12095662000171,,,,,,,
03069763000187,,,,,,,
14873185000153,,,,,,,
01955401000168,,,,,,,
06656656000224,,,,,,,
06656656002278,,,,,,,
00882663000187,,,,,,,
10978518000158,,,,,,,
15345293000116,,,,,,,
11187734000148,,,,,,,
06656656001972,,,,,,,
21228180000214,,,,,,,
06773030000117,,,,,,,
07321801000106,,,,,,,
41272725000205,,,,,,,
05429018000399,,,,,,,
03845243000119,,,,,,,
16996049000186,,,,,,,
10336626000127,,,,,,,
06695274000129,,,,,,,
11332539000164,,,,,,,
04178032000132,,,,,,,
14908294000169,,,,,,,
27911727000187,,,,,,,
15640138000122,,,,,,,
09296295001808,,,,,,,
04168310000170,,,,,,,
07321071000135,,,,,,,
02098872000160,,,,,,,
11270315000175,,,,,,,
29833431000110,,,,,,,
03014993000149,,,,,,,
29833506000163,,,,,,,
00502875000353,,,,,,,
05476846000116,,,,,,,
10172504000142,,,,,,,
15839325000130,,,,,,,
32360034000183,,,,,,,
28170272000159,,,,,,,
14758652000102,,,,,,,
28982726000196,,,,,,,
31060114000150,,,,,,,
04857524000154,,,,,,,
28934362000179,,,,,,,
17351023000143,,,,,,,
23412180000114,,,,,,,
12764269000123,,,,,,,
32203580000100,,,,,,,
06200633000120,,,,,,,
